0.5,-30.139963,0.047844
0.5067114093959731,-30.20736,0.041378
0.5134228187919463,-30.300274,0.051966
0.5201342281879194,-30.411617,0.04089
0.5268456375838926,-30.542889,0.044997
0.5335570469798657,-30.61925,0.047699
0.5402684563758389,-30.759693,0.049762
0.5469798657718121,-30.780655,0.044767
0.5536912751677853,-31.024835,0.044759
0.5604026845637584,-31.040834,0.04382
0.5671140939597316,-31.125418,0.042961
0.5738255033557047,-31.167466,0.049192
0.5805369127516778,-31.299357,0.043169
0.587248322147651,-31.310735,0.042862
0.5939597315436241,-31.454701,0.042896
0.6006711409395973,-31.516582,0.043708
0.6073825503355704,-31.587995,0.047495
0.6140939597315436,-31.560002,0.0559
0.6208053691275168,-31.593295,0.038283
0.62751677852349,-31.70349,0.044229
0.6342281879194631,-31.707242,0.040203
0.6409395973154363,-31.719129,0.041489
0.6476510067114094,-31.785718,0.039922
0.6543624161073825,-31.706817,0.046722
0.6610738255033557,-31.853482,0.04032
0.6677852348993288,-31.86631,0.04638
0.674496644295302,-31.837639,0.045162
0.6812080536912751,-31.855624,0.043684
0.6879194630872483,-31.971774,0.044519
0.6946308724832215,-31.967335,0.041903
0.7013422818791946,-31.939533,0.051064
0.7080536912751678,-31.880493,0.03839
0.714765100671141,-31.958999,0.040815
0.7214765100671141,-31.955194,0.043134
0.7281879194630873,-31.97996,0.03765
0.7348993288590604,-31.978909,0.042391
0.7416107382550335,-31.974251,0.041017
0.7483221476510067,-31.960163,0.046976
0.7550335570469799,-31.992611,0.035597
0.761744966442953,-31.983882,0.037097
0.7684563758389262,-31.959701,0.039334
0.7751677852348993,-31.923681,0.037205
0.7818791946308725,-32.001374,0.041112
0.7885906040268456,-31.956443,0.035954
0.7953020134228188,-31.9244,0.052732
0.802013422818792,-31.861576,0.041931
0.8087248322147651,-31.875274,0.042849
0.8154362416107382,-31.857417,0.042337
0.8221476510067114,-31.825546,0.037258
0.8288590604026845,-31.877698,0.039429
0.8355704697986577,-31.755194,0.036407
0.8422818791946309,-31.835149,0.047444
0.848993288590604,-31.719256,0.039307
0.8557046979865772,-31.729876,0.073068
0.8624161073825503,-31.739635,0.033237
0.8691275167785235,-31.721803,0.040882
0.8758389261744967,-31.717496,0.043662
0.8825503355704698,-31.699058,0.038687
0.889261744966443,-31.659302,0.038156
0.8959731543624161,-31.616538,0.036976
0.9026845637583892,-31.553542,0.036611
0.9093959731543624,-31.558103,0.043018
0.9161073825503356,-31.589505,0.049709
0.9228187919463087,-31.550127,0.035831
0.9295302013422819,-31.448104,0.044858
0.936241610738255,-31.568383,0.036667
0.9429530201342282,-31.54527,0.039285
0.9496644295302014,-31.487691,0.039613
0.9563758389261745,-31.446349,0.047935
0.9630872483221476,-31.413958,0.041645
0.9697986577181208,-31.401005,0.039342
0.9765100671140939,-31.344781,0.044978
