0.5,-30.411068
0.5067114093959731,-30.556092
0.5134228187919463,-30.663339
0.5201342281879194,-30.804
0.5268456375838926,-30.908556
0.5335570469798657,-31.026097
0.5402684563758389,-31.127267
0.5469798657718121,-31.254034
0.5536912751677853,-31.293579
0.5604026845637584,-31.393625
0.5671140939597316,-31.462069
0.5738255033557047,-31.540479
0.5805369127516778,-31.600128
0.587248322147651,-31.687474
0.5939597315436241,-31.715503
0.6006711409395973,-31.788753
0.6073825503355704,-31.838111
0.6140939597315436,-31.889825
0.6208053691275168,-31.90878
0.62751677852349,-31.961564
0.6342281879194631,-32.013926
0.6409395973154363,-32.019938
0.6476510067114094,-32.03334
0.6543624161073825,-32.090735
0.6610738255033557,-32.123523
0.6677852348993288,-32.132136
0.674496644295302,-32.147871
0.6812080536912751,-32.167257
0.6879194630872483,-32.204972
0.6946308724832215,-32.173504
0.7013422818791946,-32.21129
0.7080536912751678,-32.200344
0.714765100671141,-32.227145
0.7214765100671141,-32.194384
0.7281879194630873,-32.223013
0.7348993288590604,-32.224753
0.7416107382550335,-32.227824
0.7483221476510067,-32.234154
0.7550335570469799,-32.23171
0.761744966442953,-32.225781
0.7684563758389262,-32.201476
0.7751677852348993,-32.169707
0.7818791946308725,-32.203331
0.7885906040268456,-32.180181
0.7953020134228188,-32.169177
0.802013422818792,-32.130597
0.8087248322147651,-32.125863
0.8154362416107382,-32.122733
0.8221476510067114,-32.089029
0.8288590604026845,-32.098215
0.8355704697986577,-32.058275
0.8422818791946309,-32.049026
0.848993288590604,-32.045956
0.8557046979865772,-32.030977
0.8624161073825503,-31.994677
0.8691275167785235,-31.961527
0.8758389261744967,-31.963169
0.8825503355704698,-31.920627
0.889261744966443,-31.888969
0.8959731543624161,-31.871038
0.9026845637583892,-31.837558
0.9093959731543624,-31.816238
0.9161073825503356,-31.819878
0.9228187919463087,-31.793264
0.9295302013422819,-31.746739
0.936241610738255,-31.724761
0.9429530201342282,-31.682668
0.9496644295302014,-31.67651
0.9563758389261745,-31.630021
0.9630872483221476,-31.617697
0.9697986577181208,-31.567286
0.9765100671140939,-31.560966
0.9832214765100671,-31.503685
0.9899328859060403,-31.493182
0.9966442953020134,-31.43753
1.0033557046979866,-31.43815
1.0100671140939599,-31.410786
1.016778523489933,-31.365508
1.023489932885906,-31.350787
1.0302013422818792,-31.301203
1.0369127516778525,-31.259089
1.0436241610738255,-31.248958
1.0503355704697985,-31.217002
1.0570469798657718,-31.166256
1.063758389261745,-31.161151
1.070469798657718,-31.119448
1.077181208053691,-31.094356
1.0838926174496644,-31.034986
1.0906040268456376,-31.019423
1.0973154362416109,-30.998286
1.104026845637584,-30.952876
1.110738255033557,-30.933687
1.1174496644295302,-30.885831
1.1241610738255035,-30.881507
1.1308724832214765,-30.806933
1.1375838926174495,-30.819565
1.1442953020134228,-30.765286
1.151006711409396,-30.715635
1.157718120805369,-30.716343
1.1644295302013423,-30.669628
1.1711409395973154,-30.636142
1.1778523489932886,-30.617447
1.1845637583892619,-30.560372
1.191275167785235,-30.535449
1.197986577181208,-30.527608
1.2046979865771812,-30.454388
1.2114093959731544,-30.449482
1.2181208053691275,-30.414777
1.2248322147651005,-30.381041
1.2315436241610738,-30.383053
1.238255033557047,-30.313001
1.2449664429530203,-30.283706
1.2516778523489933,-30.262972
1.2583892617449663,-30.216464
1.2651006711409396,-30.197277
1.2718120805369129,-30.17449
1.278523489932886,-30.141217
1.285234899328859,-30.098224
1.2919463087248322,-30.092279
1.2986577181208054,-30.085591
1.3053691275167785,-30.021029
1.3120805369127515,-30.00924
1.3187919463087248,-29.958857
1.325503355704698,-29.90426
1.3322147651006713,-29.899484
1.3389261744966443,-29.89657
1.3456375838926173,-29.838529
1.3523489932885906,-29.818829
1.3590604026845639,-29.793927
1.3657718120805369,-29.76067
1.37248322147651,-29.731234
1.3791946308724832,-29.711872
1.3859060402684564,-29.669698
1.3926174496644295,-29.665854
1.3993288590604027,-29.66614
1.4060402684563758,-29.625372
1.412751677852349,-29.562524
1.4194630872483223,-29.52877
1.4261744966442953,-29.507047
1.4328859060402683,-29.485231
1.4395973154362416,-29.467171
1.4463087248322148,-29.445406
1.4530201342281879,-29.419579
1.459731543624161,-29.401254
1.4664429530201342,-29.35163
1.4731543624161074,-29.32895
1.4798657718120807,-29.324972
1.4865771812080537,-29.29711
1.4932885906040267,-29.249657
1.5,-29.264176
